node_id,name,in_degree,out_degree,betweenness_centrality,clustering_coefficient,source_center,src_delay_minutes,src_sla_breaches,src_trips,destination_center,dest_delay_minutes,dest_sla_breaches,dest_trips,total_delay_minutes,total_sla_breaches,total_trips_handled,betweenness_rank,delay_rank,composite_rank
IND695572AAB,Kallikkad_Mutyvila_D (Kerala),3,2,0.0008207401958997073,0.3333333333333333,IND695572AAB,88.0,7.0,10.0,IND695572AAB,166.0,13.0,13.0,254.0,20.0,23.0,398.0,1174.5,786.25
IND603001AAA,Chennai_Chnglptu_DC (Tamil Nadu),1,1,0.000409379344454079,1.0,IND603001AAA,171.0,6.0,11.0,IND603001AAA,526.0,10.0,10.0,697.0,16.0,21.0,618.5,683.0,650.75
IND603301AAA,Malemruvathur_Achipkam_D (Tamil Nadu),1,1,0.0004042274262760509,1.0,IND603301AAA,928.0,11.0,11.0,IND603301AAA,171.0,6.0,11.0,1099.0,17.0,22.0,708.5,458.0,583.25
IND122001AAJ,Mahbubabad_Yellanda_D (Telangana),1,1,0.0012217972109892794,0.0,IND122001AAJ,-106.0,0.0,9.0,IND122001AAJ,377.0,12.0,12.0,271.0,12.0,21.0,317.0,1155.0,736.0
IND507123AAA,Yellandu_Sudimala_D (Telangana),1,1,0.0012166452928112513,0.0,IND507123AAA,316.0,7.0,8.0,IND507123AAA,-106.0,0.0,9.0,210.0,7.0,17.0,335.5,1236.5,786.0
IND627005AAA,Tirunelveli_VdkkuSrt_I (Tamil Nadu),3,4,1.7040960127323715e-05,0.09523809523809523,IND627005AAA,927.0,29.0,30.0,IND627005AAA,1976.0,31.0,31.0,2903.0,60.0,61.0,791.0,168.0,479.5
IND627117AAA,Vallior_Radhaprm_D (Tamil Nadu),1,1,0.0,1.0,IND627117AAA,359.0,11.0,11.0,IND627117AAA,327.0,11.0,11.0,686.0,22.0,22.0,1290.0,693.0,991.5
IND629179AAA,Marthandam_Nallur_D (Tamil Nadu),0,1,0.0,0.0,IND629179AAA,1216.0,11.0,11.0,0,0.0,0.0,0.0,1216.0,11.0,11.0,1290.0,403.0,846.5
IND364004AAB,Bhavnagar_ChtrGIDC_IP (Gujarat),1,1,0.0012305158417520961,0.0,IND364004AAB,346.0,5.0,5.0,IND364004AAB,954.0,11.0,11.0,1300.0,16.0,16.0,278.0,377.5,327.75
IND365560AAA,Amreli_MrktYrd_DC (Gujarat),1,1,0.0008211364972980171,0.0,IND365560AAA,236.0,5.0,5.0,IND365560AAA,346.0,5.0,5.0,582.0,10.0,10.0,394.5,783.5,589.0
IND627657AAA,Thisayanvilai_UdnkdiRD_D (Tamil Nadu),1,1,6.737123771267515e-06,0.0,IND627657AAA,24.0,0.0,12.0,IND627657AAA,115.0,7.0,12.0,139.0,7.0,24.0,831.5,1333.0,1082.25
IND628204AAA,Tirchchndr_Shnmgprm_D (Tamil Nadu),1,1,6.340822372957661e-06,0.0,IND628204AAA,115.0,7.0,12.0,IND628204AAA,89.0,12.0,12.0,204.0,19.0,24.0,836.5,1243.0,1039.75
IND628613AAA,Peikulam_SriVnktpm_D (Tamil Nadu),1,1,7.1334251695773685e-06,0.0,IND628613AAA,313.0,10.0,10.0,IND628613AAA,24.0,0.0,12.0,337.0,10.0,22.0,828.0,1065.0,946.5
IND628801AAA,Eral_Busstand_D (Tamil Nadu),1,1,5.944520974647807e-06,0.0,IND628801AAA,89.0,12.0,12.0,IND628801AAA,356.0,12.0,12.0,445.0,24.0,24.0,842.0,932.5,887.25
IND507159AAA,Kusumnchi_SKRoad_D (Telangana),2,2,0.0,1.0,IND507159AAA,1602.0,10.0,10.0,IND507159AAA,165.0,8.0,11.0,1767.0,18.0,21.0,1290.0,274.0,782.0
IND508206AAA,Kodad_VidyaNgr_D (Telangana),2,2,0.0,1.0,IND508206AAA,202.0,9.0,12.0,IND508206AAA,508.0,12.0,12.0,710.0,21.0,24.0,1290.0,675.0,982.5
IND814133AAA,Godda_PushPlza_D (Jharkhand),1,1,0.0003038640971540804,0.0,IND814133AAA,92.0,1.0,1.0,IND814133AAA,144.0,2.0,2.0,236.0,3.0,3.0,741.0,1203.5,972.25
IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),7,5,0.008982411175206255,0.07272727272727272,IND826004AAA,2324.0,15.0,15.0,IND826004AAA,7297.0,43.0,43.0,9621.0,58.0,58.0,36.0,54.0,45.0
IND505503AAA,Mahadevpur_Kataram_D (Telangana),1,1,0.0004109645500473184,0.0,IND505503AAA,50.0,1.0,1.0,IND505503AAA,18.0,1.0,1.0,68.0,2.0,2.0,569.0,1465.0,1017.0
IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),1,1,0.0008211364972980171,0.0,IND506169AAB,18.0,1.0,1.0,IND506169AAB,29.0,1.0,2.0,47.0,2.0,3.0,394.5,1504.5,949.5
IND506343AAA,Mulugu_LaxmiNGR_D (Telangana),1,1,0.0012305158417520961,0.0,IND506343AAA,29.0,1.0,2.0,IND506343AAA,42.0,2.0,2.0,71.0,3.0,4.0,278.0,1459.5,868.75
IND574202AAA,Puttur_Darbe_DC (Karnataka),1,1,0.0008183623875098481,0.0,IND574202AAA,122.0,6.0,6.0,IND574202AAA,141.0,5.0,5.0,263.0,11.0,11.0,419.5,1166.5,793.0
IND505122AAA,Jammikunta_ConduDPP_D (Telangana),2,1,0.0008100400581453412,0.3333333333333333,IND505122AAA,877.0,9.0,9.0,IND505122AAA,231.0,8.0,8.0,1108.0,17.0,17.0,491.0,454.5,472.75
IND506001AAC,Warangal_Central_D_2 (Telangana),0,2,0.0,1.0,IND506001AAC,213.0,9.0,9.0,0,0.0,0.0,0.0,213.0,9.0,9.0,1290.0,1232.0,1261.0
IND487001AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh),1,1,0.0029950478177267204,0.0,IND487001AAA,62.0,3.0,3.0,IND487001AAA,77.0,1.0,1.0,139.0,4.0,4.0,133.5,1333.0,733.25
IND380005AAA,Amd_Chandkheda_Dc (Gujarat),1,3,0.0008183623875098481,1.0,IND380005AAA,282.0,8.0,8.0,IND380005AAA,799.0,23.0,23.0,1081.0,31.0,31.0,419.5,470.5,445.0
IND505184AAC,Manthani_Chaitnya_D (Telangana),2,2,0.0004042274262760509,0.6666666666666666,IND505184AAC,360.0,6.0,8.0,IND505184AAC,93.0,2.0,5.0,453.0,8.0,13.0,708.5,920.5,814.5
IND121004AAC,Faridabad_MohnVRTL_D (Haryana),1,1,0.0,0.0,IND121004AAC,217.0,3.0,3.0,IND121004AAC,155.0,9.0,9.0,372.0,12.0,12.0,1290.0,1019.0,1154.5
IND202001AAC,Aligarh_Central_D_2 (Uttar Pradesh),0,1,0.0,0.0,IND202001AAC,175.0,4.0,4.0,0,0.0,0.0,0.0,175.0,4.0,4.0,1290.0,1275.5,1282.75
IND204215AAA,SikandraRao_JydevNGR_D (Uttar Pradesh),1,1,0.0004058126318692903,0.0,IND204215AAA,369.0,6.0,6.0,IND204215AAA,175.0,4.0,4.0,544.0,10.0,10.0,658.0,827.5,742.75
IND207001AAA,Etah_CivlLine_D (Uttar Pradesh),1,1,0.0008108326609419609,0.0,IND207001AAA,159.0,6.0,6.0,IND207001AAA,369.0,6.0,6.0,528.0,12.0,12.0,486.0,847.0,666.5
IND207302AAA,Jalesar_ChngiDPP_D (Uttar Pradesh),1,1,0.001215060087218012,0.0,IND207302AAA,1123.0,6.0,6.0,IND207302AAA,159.0,6.0,6.0,1282.0,12.0,12.0,347.0,385.0,366.0
IND210427AAA,Mahoba_Mlkpura_D (Uttar Pradesh),1,1,0.0008080585511537919,0.0,IND210427AAA,2669.0,8.0,8.0,IND210427AAA,978.0,9.0,9.0,3647.0,17.0,17.0,516.0,128.0,322.0
IND201005AAA,Ghaziabad_RjndrNgr_DC (Uttar Pradesh),1,1,0.0,0.0,IND201005AAA,32.0,1.0,1.0,IND201005AAA,79.0,2.0,2.0,111.0,3.0,3.0,1290.0,1379.0,1334.5
IND477001AAB,Bhind_EtwahDPP_D (Madhya Pradesh),1,1,0.00020191556243887062,1.0,IND477001AAB,1555.0,7.0,7.0,IND477001AAB,64.0,1.0,1.0,1619.0,8.0,8.0,760.5,297.5,529.0
IND396001AAA,Valsad_DC (Gujarat),1,1,6.737123771267515e-06,0.0,IND396001AAA,325.0,4.0,4.0,IND396001AAA,78.0,6.0,6.0,403.0,10.0,10.0,831.5,984.5,908.0
IND396445AAA,Navsari_DC (Gujarat),1,1,6.737123771267515e-06,0.0,IND396445AAA,168.0,6.0,6.0,IND396445AAA,101.0,6.0,6.0,269.0,12.0,12.0,831.5,1159.0,995.25
IND561207AAB,Bagepalli_TBCross_D (Karnataka),1,1,0.00041254975564055784,0.0,IND561207AAB,126.0,7.0,9.0,IND561207AAB,43.0,2.0,8.0,169.0,9.0,17.0,561.5,1282.0,921.75
IND562101AAA,Chikblapur_ShntiSgr_D (Karnataka),1,1,0.0008227217028912565,0.0,IND562101AAA,43.0,2.0,8.0,IND562101AAA,132.0,9.0,9.0,175.0,11.0,17.0,388.0,1275.5,831.75
IND421302AAF,Mumbai_Kalyan (Maharashtra),1,1,0.0,0.0,IND421302AAF,87.0,5.0,5.0,IND421302AAF,55.0,1.0,1.0,142.0,6.0,6.0,1290.0,1327.0,1308.5
IND781124AAA,Chhaygaon_GwhRDDPP_D (Assam),1,1,0.0002025100145363353,0.0,IND781124AAA,360.0,3.0,3.0,IND781124AAA,124.0,5.0,5.0,484.0,8.0,8.0,758.5,889.5,824.0
IND602024AAA,Chennai_Vepmpttu_DC (Tamil Nadu),1,2,0.000409379344454079,1.0,IND602024AAA,217.0,9.0,9.0,IND602024AAA,331.0,7.0,7.0,548.0,16.0,16.0,618.5,822.5,720.5
IND614620AAA,Manamelkudi_TmpleSrt_D (Tamil Nadu),1,1,9.114932161126638e-06,0.0,IND614620AAA,847.0,12.0,12.0,IND614620AAA,191.0,12.0,12.0,1038.0,24.0,24.0,819.0,488.5,653.75
IND623315AAB,Oriyur_Vllyaprm_D (Tamil Nadu),1,1,5.1519181780281e-06,0.0,IND623315AAB,191.0,12.0,12.0,IND623315AAB,32.0,1.0,12.0,223.0,13.0,24.0,852.0,1220.0,1036.0
IND623407AAA,Thiruvadanai_RamnadRD_D (Tamil Nadu),1,1,1.1889041949295614e-06,0.0,IND623407AAA,32.0,1.0,12.0,IND623407AAA,314.0,11.0,11.0,346.0,12.0,23.0,921.0,1048.5,984.75
IND630561AAA,Sivaganga_Wardno3_D (Tamil Nadu),1,2,1.3077946144225176e-05,0.0,IND630561AAA,416.0,16.0,16.0,IND630561AAA,847.0,12.0,12.0,1263.0,28.0,28.0,807.0,393.0,600.0
IND843109AAB,Kanti_Central_DPP_2 (Bihar),2,2,0.0,1.0,IND843109AAB,79.0,4.0,8.0,IND843109AAB,351.0,13.0,13.0,430.0,17.0,21.0,1290.0,954.5,1122.25
IND843126AAA,Saraiya_Wardno4_D (Bihar),2,2,0.0,1.0,IND843126AAA,643.0,9.0,9.0,IND843126AAA,279.0,5.0,9.0,922.0,14.0,18.0,1290.0,547.0,918.5
IND160102AAD,Chandigarh_Raiprkln_C (Chandigarh),0,2,0.0,0.0,IND160102AAD,250.0,9.0,9.0,0,0.0,0.0,0.0,250.0,9.0,9.0,1290.0,1183.0,1236.5
IND423105AAA,Malegaon_Rawlgaon_D (Maharashtra),2,2,4.359315381408392e-06,0.3333333333333333,IND423105AAA,105.0,6.0,6.0,IND423105AAA,263.0,7.0,7.0,368.0,13.0,13.0,860.0,1028.0,944.0
IND423106AAA,Manmad_Malegaon_D (Maharashtra),2,1,0.0,1.0,IND423106AAA,154.0,6.0,6.0,IND423106AAA,77.0,4.0,4.0,231.0,10.0,10.0,1290.0,1209.0,1249.5
IND395006AAA,Surat_Varachha_DC (Gujarat),1,1,0.0,0.0,IND395006AAA,986.0,3.0,3.0,IND395006AAA,169.0,14.0,14.0,1155.0,17.0,17.0,1290.0,433.0,861.5
IND500008AAF,Hyderabad_South_D_4 (Telangana),0,1,0.0,0.0,IND500008AAF,551.0,13.0,13.0,0,0.0,0.0,0.0,551.0,13.0,13.0,1290.0,819.5,1054.75
IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),1,1,0.00041056824864900855,0.0,IND584128AAA,55.0,2.0,2.0,IND584128AAA,16.0,1.0,1.0,71.0,3.0,3.0,574.0,1459.5,1016.75
IND421401AAC,Murbad_SnkunDPP_D (Maharashtra),1,1,0.000409379344454079,1.0,IND421401AAC,166.0,6.0,6.0,IND421401AAC,338.0,6.0,6.0,504.0,12.0,12.0,618.5,863.5,741.0
IND421601AAB,Asangaon_Shahapur_D (Maharashtra),1,1,0.0004042274262760509,1.0,IND421601AAB,1336.0,9.0,9.0,IND421601AAB,166.0,6.0,6.0,1502.0,15.0,15.0,708.5,324.5,516.5
IND508116AAA,Bhuvanagiri_HBColny_D (Telangana),1,2,0.0008183623875098481,0.6666666666666666,IND508116AAA,67.0,1.0,10.0,IND508116AAA,279.0,8.0,8.0,346.0,9.0,18.0,419.5,1048.5,734.0
IND110083AAA,Delhi_Mangol_DC (Delhi),1,1,0.0,0.0,IND110083AAA,33.0,1.0,1.0,IND110083AAA,119.0,3.0,3.0,152.0,4.0,4.0,1290.0,1302.0,1296.0
IND494334AAB,Kanker_KrisnKunj_D (Chhattisgarh),0,1,0.0,0.0,IND494334AAB,950.0,9.0,9.0,0,0.0,0.0,0.0,950.0,9.0,9.0,1290.0,536.5,913.25
IND700026AAC,CCU_Lake Avenue_DPC (West Bengal),1,2,0.0,1.0,IND700026AAC,549.0,4.0,5.0,IND700026AAC,1957.0,29.0,29.0,2506.0,33.0,34.0,1290.0,199.0,744.5
IND384170AAA,Unjha_DC (Gujarat),1,1,0.0012269491291673075,0.0,IND384170AAA,63.0,4.0,7.0,IND384170AAA,37.0,1.0,4.0,100.0,5.0,11.0,293.0,1398.5,845.75
IND756032AAA,Jaleswar_NaturDPP_D (Orissa),1,1,0.002410701405918841,0.0,IND756032AAA,1964.0,7.0,7.0,IND756032AAA,19.0,1.0,1.0,1983.0,8.0,8.0,174.0,244.0,209.0
IND462042AAA,Bhopal_Kolar Mandakni (Madhya Pradesh),1,1,0.0,0.0,IND462042AAA,420.0,5.0,5.0,IND462042AAA,70.0,1.0,1.0,490.0,6.0,6.0,1290.0,881.5,1085.75
IND636005AAA,Salem_Kadtmpty_H (Tamil Nadu),0,2,0.0,0.0,IND636005AAA,80.0,4.0,4.0,0,0.0,0.0,0.0,80.0,4.0,4.0,1290.0,1441.0,1365.5
IND732103AAA,Malda_krshnPly_DC (West Bengal),2,1,0.0016414803917994146,0.3333333333333333,IND732103AAA,137.0,2.0,2.0,IND732103AAA,236.0,2.0,2.0,373.0,4.0,4.0,206.0,1017.0,611.5
IND784101AAA,Balipara_EragnDPP_D (Assam),1,1,0.0,1.0,IND784101AAA,9.0,1.0,1.0,IND784101AAA,98.0,1.0,1.0,107.0,2.0,2.0,1290.0,1386.5,1338.25
IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),2,1,0.0004101719472506987,0.0,IND400072AAJ,192.0,2.0,2.0,IND400072AAJ,1168.0,27.0,28.0,1360.0,29.0,30.0,582.5,358.0,470.25
IND145001AAA,Pathankot_DC (Punjab),1,2,1.1889041949295614e-06,0.6666666666666666,IND145001AAA,138.0,6.0,7.0,IND145001AAA,11464.0,13.0,13.0,11602.0,19.0,20.0,921.0,43.0,482.0
IND751014AAA,Bhubaneswar_BjbNgr_DC (Orissa),0,1,0.0,0.0,IND751014AAA,85.0,4.0,4.0,0,0.0,0.0,0.0,85.0,4.0,4.0,1290.0,1434.0,1362.0
IND500018AAA,Hyderabad_PndrgNgr_DC (Telangana),0,1,0.0,0.0,IND500018AAA,180.0,4.0,4.0,0,0.0,0.0,0.0,180.0,4.0,4.0,1290.0,1270.5,1280.25
IND395004AAB,Surat_Central_D_3 (Gujarat),1,1,0.0,0.0,IND395004AAB,326.0,3.0,3.0,IND395004AAB,230.0,10.0,10.0,556.0,13.0,13.0,1290.0,817.5,1053.75
IND160003AAA,Chandigarh (Chandigarh),1,1,0.0,0.0,IND160003AAA,68.0,1.0,1.0,IND160003AAA,31.0,1.0,1.0,99.0,2.0,2.0,1290.0,1400.5,1345.25
IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),1,1,0.000409379344454079,1.0,IND466001AAA,222.0,9.0,9.0,IND466001AAA,663.0,8.0,8.0,885.0,17.0,17.0,618.5,565.0,591.75
IND466116AAA,Ashta_ShantiNg_D (Madhya Pradesh),1,1,0.0004042274262760509,1.0,IND466116AAA,1429.0,9.0,9.0,IND466116AAA,222.0,9.0,9.0,1651.0,18.0,18.0,708.5,291.0,499.75
IND638001AAA,Erode (Tamil Nadu),1,1,3.963013983098538e-07,0.0,IND638001AAA,59.0,3.0,3.0,IND638001AAA,162.0,10.0,10.0,221.0,13.0,13.0,964.5,1222.0,1093.25
IND342902AAA,Gotan_DKLogDPP_D (Rajasthan),2,1,0.0014062755119025163,0.3333333333333333,IND342902AAA,1408.0,5.0,5.0,IND342902AAA,803.0,8.0,8.0,2211.0,13.0,13.0,265.5,226.0,245.75
IND452001AAC,Jalgaon_DC (Maharashtra),2,1,1.3077946144225176e-05,0.0,IND452001AAC,2356.0,5.0,5.0,IND452001AAC,799.0,8.0,8.0,3155.0,13.0,13.0,807.0,156.0,481.5
IND396232AAA,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),1,1,0.0,0.0,IND396232AAA,367.0,10.0,10.0,IND396232AAA,217.0,10.0,11.0,584.0,20.0,21.0,1290.0,776.5,1033.25
IND275101AAA,Mau_BaliaMod_D (Uttar Pradesh),1,1,0.0,1.0,IND275101AAA,69.0,2.0,2.0,IND275101AAA,212.0,3.0,3.0,281.0,5.0,5.0,1290.0,1142.0,1216.0
IND756019AAA,Balasore_Ganeshwr_D (Orissa),2,4,0.0036455765630523454,0.2,IND756019AAA,200.0,6.0,7.0,IND756019AAA,61.0,3.0,3.0,261.0,9.0,10.0,104.0,1169.0,636.5
IND757041AAA,Udala_NagplDPP_D (Orissa),1,2,0.0,1.0,IND757041AAA,82.0,3.0,3.0,IND757041AAA,9.0,0.0,1.0,91.0,3.0,4.0,1290.0,1421.0,1355.5
IND341001AAC,Nagaur_KisanCo_D (Rajasthan),2,2,0.004031970426404453,0.3333333333333333,IND341001AAC,370.0,5.0,5.0,IND341001AAC,157.0,4.0,4.0,527.0,9.0,9.0,93.0,848.0,470.5
IND341030AAA,Tarnau_BsstdDPP_D (Rajasthan),1,1,0.0,1.0,IND341030AAA,43.0,2.0,2.0,IND341030AAA,19.0,1.0,1.0,62.0,3.0,3.0,1290.0,1477.0,1383.5
IND311001AAA,Bhilwara_DC (Rajasthan),2,1,0.002019948227185325,0.6666666666666666,IND311001AAA,284.0,5.0,5.0,IND311001AAA,532.0,14.0,14.0,816.0,19.0,19.0,195.0,608.0,401.5
IND506143AAA,Ghanpur_Palakrty_D (Telangana),1,1,0.003614665053984177,0.0,IND506143AAA,116.0,9.0,9.0,IND506143AAA,225.0,10.0,10.0,341.0,19.0,19.0,110.0,1057.0,583.5
IND506167AAB,Jangaon_Hanmkond_D (Telangana),1,1,0.0036095131358061484,0.0,IND506167AAB,1148.0,9.0,9.0,IND506167AAB,116.0,9.0,9.0,1264.0,18.0,18.0,111.0,392.0,251.5
IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),1,1,0.0008132104693318199,0.0,IND825301AAA,559.0,8.0,8.0,IND825301AAA,218.0,7.0,7.0,777.0,15.0,15.0,478.5,630.0,554.25
IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),1,1,0.0008080585511537917,0.0,IND825409AAA,6046.0,8.0,8.0,IND825409AAA,559.0,8.0,8.0,6605.0,16.0,16.0,525.0,73.0,299.0
IND580002AAA,Dharwad_Dc (Karnataka),2,1,0.0,1.0,IND580002AAA,184.0,2.0,2.0,IND580002AAA,1011.0,7.0,7.0,1195.0,9.0,9.0,1290.0,418.5,854.25
IND400064AAB,Mumbai_MaladWest_CP (Maharashtra),0,2,0.0,0.0,IND400064AAB,489.0,15.0,15.0,0,0.0,0.0,0.0,489.0,15.0,15.0,1290.0,883.5,1086.75
IND471001AAA,Chhatarpur_Busstand_D (Madhya Pradesh),2,1,0.0012005950861797023,0.6666666666666666,IND471001AAA,273.0,6.0,6.0,IND471001AAA,992.0,10.0,10.0,1265.0,16.0,16.0,370.0,391.0,380.5
IND488001AAA,Panna_Mohnprwa_D (Madhya Pradesh),1,1,0.0,1.0,IND488001AAA,167.0,3.0,3.0,IND488001AAA,122.0,2.0,2.0,289.0,5.0,5.0,1290.0,1125.5,1207.75
IND389151AAA,Dahod_DC (Gujarat),1,1,0.00041056824864900855,0.0,IND389151AAA,443.0,8.0,8.0,IND389151AAA,606.0,15.0,15.0,1049.0,23.0,23.0,574.0,484.0,529.0
IND695012AAB,Trivandrum_Mnanthla_D (Kerala),0,1,0.0,0.0,IND695012AAB,118.0,3.0,3.0,0,0.0,0.0,0.0,118.0,3.0,3.0,1290.0,1369.5,1329.75
IND243001AAA,Bareilly_Central_D_2 (Uttar Pradesh),0,2,0.0,1.0,IND243001AAA,439.0,10.0,10.0,0,0.0,0.0,0.0,439.0,10.0,10.0,1290.0,939.0,1114.5
IND243503AAB,Faridpur_ShjnprRD_D (Uttar Pradesh),1,1,0.0,1.0,IND243503AAB,1291.0,7.0,7.0,IND243503AAB,401.0,9.0,9.0,1692.0,16.0,16.0,1290.0,282.5,786.25
IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),2,2,1.981506991549269e-07,1.0,IND533308AAB,222.0,9.0,9.0,IND533308AAB,607.0,8.0,8.0,829.0,17.0,17.0,985.5,601.5,793.5
IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),1,2,1.981506991549269e-07,1.0,IND533401AAA,1177.0,12.0,12.0,IND533401AAA,587.0,12.0,12.0,1764.0,24.0,24.0,985.5,275.5,630.5
IND764001AAC,Jeypore_Kelasahi_D (Orissa),2,1,0.0016303839526467386,0.3333333333333333,IND764001AAC,399.0,7.0,7.0,IND764001AAC,957.0,4.0,4.0,1356.0,11.0,11.0,219.0,360.0,289.5
IND764020AAC,Koraput_GhtimDPP_D (Orissa),1,1,0.0,1.0,IND764020AAC,15.0,1.0,1.0,IND764020AAC,496.0,1.0,1.0,511.0,2.0,2.0,1290.0,859.5,1074.75
IND509103AAB,Wanaparthy_VallaDPP_D (Telangana),2,2,0.000409379344454079,0.6666666666666666,IND509103AAB,240.0,4.0,4.0,IND509103AAB,464.0,10.0,10.0,704.0,14.0,14.0,618.5,681.0,649.75
IND623503AAA,Ramnthpurm_TnhbBlkC_D (Tamil Nadu),1,1,1.5852055932394153e-05,0.0,IND623503AAA,-43.0,0.0,7.0,IND623503AAA,74.0,3.0,7.0,31.0,3.0,14.0,797.5,1531.5,1164.5
IND623701AAA,Paramakudi_VagaiNgr_D (Tamil Nadu),1,1,1.4266850339154737e-05,0.0,IND623701AAA,74.0,3.0,7.0,IND623701AAA,102.0,5.0,5.0,176.0,8.0,12.0,804.0,1274.0,1039.0
IND305404AAA,Kekri_LxmntDPP_D (Rajasthan),1,1,0.002828403079737427,0.0,IND305404AAA,280.0,9.0,9.0,IND305404AAA,261.0,4.0,4.0,541.0,13.0,13.0,148.0,833.0,490.5
IND305624AAA,Bijainagar_Central_DPP_1 (Rajasthan),2,1,0.002833554997915455,0.0,IND305624AAA,261.0,4.0,4.0,IND305624AAA,973.0,6.0,6.0,1234.0,10.0,10.0,146.0,396.0,271.0
IND305901AAA,Beawar_DC (Rajasthan),1,1,0.0,1.0,IND305901AAA,184.0,4.0,4.0,IND305901AAA,667.0,12.0,12.0,851.0,16.0,16.0,1290.0,589.0,939.5
IND342602AAC,Bilara_Central_DPP_2 (Rajasthan),2,2,0.0024439907233768684,0.3333333333333333,IND342602AAC,182.0,3.0,3.0,IND342602AAC,284.0,5.0,5.0,466.0,8.0,8.0,161.0,907.5,534.25
IND679303AAA,Sankaramangalam_Central_D_1 (Kerala),1,1,0.0012217972109892794,0.0,IND679303AAA,252.0,9.0,9.0,IND679303AAA,149.0,7.0,7.0,401.0,16.0,16.0,317.0,988.0,652.5
IND679531AAA,Shoranur_KdrShrRd_D (Kerala),1,1,0.0012166452928112513,0.0,IND679531AAA,85.0,9.0,9.0,IND679531AAA,252.0,9.0,9.0,337.0,18.0,18.0,335.5,1065.0,700.25
IND680012AAA,Arimbur_Veluthur_D (Kerala),1,1,0.0012269491291673075,0.0,IND680012AAA,149.0,7.0,7.0,IND680012AAA,193.0,6.0,6.0,342.0,13.0,13.0,293.0,1055.5,674.25
IND680587AAA,Pazhayannur_AlathurRD_D (Kerala),1,2,0.0012114933746332232,0.3333333333333333,IND680587AAA,645.0,9.0,9.0,IND680587AAA,85.0,9.0,9.0,730.0,18.0,18.0,354.5,661.5,508.0
IND443201AAA,Chikhli_KKndrDPP_D (Maharashtra),1,1,0.0004042274262760509,0.0,IND443201AAA,84.0,1.0,1.0,IND443201AAA,106.0,2.0,2.0,190.0,3.0,3.0,708.5,1263.0,985.75
IND443301AAA,Mehkar_SagarDPP_D (Maharashtra),1,1,0.000409379344454079,0.0,IND443301AAA,106.0,2.0,2.0,IND443301AAA,539.0,5.0,5.0,645.0,7.0,7.0,618.5,720.5,669.5
IND444303AAA,Khamgaon_WamanDPP_D (Maharashtra),1,1,0.0,1.0,IND444303AAA,51.0,2.0,2.0,IND444303AAA,120.0,1.0,1.0,171.0,3.0,3.0,1290.0,1279.0,1284.5
IND125051AAA,Ratia_SchdvDPP_D (Haryana),3,1,0.0016248357330704006,0.3333333333333333,IND125051AAA,4.0,0.0,4.0,IND125051AAA,715.0,11.0,11.0,719.0,11.0,15.0,237.0,671.0,454.0
IND625516AAA,Cumbum_LFRoad_D (Tamil Nadu),1,1,2.377808389859123e-06,0.0,IND625516AAA,201.0,5.0,5.0,IND625516AAA,81.0,6.0,6.0,282.0,11.0,11.0,890.5,1139.0,1014.75
IND625531AAA,Theni_Rathnam_D (Tamil Nadu),1,1,3.963013983098538e-07,0.0,IND625531AAA,81.0,6.0,6.0,IND625531AAA,116.0,5.0,5.0,197.0,11.0,11.0,964.5,1252.5,1108.5
IND573134AAB,Sakleshpur_RgvdrDPP_D (Karnataka),2,2,0.0020266853509565926,0.3333333333333333,IND573134AAB,348.0,9.0,9.0,IND573134AAB,285.0,10.0,10.0,633.0,19.0,19.0,194.0,732.5,463.25
IND577132AAD,Mudigere_HesglDPP_D (Karnataka),1,1,0.0008076622497554821,1.0,IND577132AAD,203.0,7.0,7.0,IND577132AAD,108.0,5.0,5.0,311.0,12.0,12.0,529.0,1104.0,816.5
IND643217AAA,Kotagiri_CroslySRT_D (Tamil Nadu),2,1,1.8229864322253276e-05,0.3333333333333333,IND643217AAA,-24.0,0.0,7.0,IND643217AAA,217.0,5.0,10.0,193.0,5.0,17.0,782.5,1260.0,1021.25
IND844505AAB,HazratJandaha_HajiprRD_D (Bihar),1,1,0.0008080585511537916,1.0,IND844505AAB,6798.0,11.0,11.0,IND844505AAB,467.0,11.0,11.0,7265.0,22.0,22.0,527.0,68.0,297.5
IND848101AAA,Samastipur_Haripur_D (Bihar),2,1,0.0008132104693318199,0.6666666666666666,IND848101AAA,467.0,11.0,11.0,IND848101AAA,523.0,15.0,15.0,990.0,26.0,26.0,478.5,508.0,493.25
IND144514AAA,Nawanshahr_DC (Punjab),1,2,0.00040898304305576915,1.0,IND144514AAA,136.0,6.0,6.0,IND144514AAA,858.0,10.0,12.0,994.0,16.0,18.0,644.0,506.0,575.0
